index,residual,influ,b_intercept,b_nbaths,b_nbeds,b_area,b_age,se_intercept,se_nbaths,se_nbeds,se_area,se_age
7.410000000000000000e+02,1.130213693348002835e+02,7.985521184867191979e-02,2.704282441827187995e+02,1.894354124548357632e+01,-9.397744830779775782e+01,1.891135260368154436e-01,-2.250938076855561576e+00,3.830066788297641911e-01,3.984988707467181784e-02,2.725008373293216768e-02,5.013187653034796348e-08,3.716850644316798839e-05
7.420000000000000000e+02,-5.166477649867943001e+01,9.320499905776354066e-02,-2.416051164657730510e+00,5.227453669608214426e+01,-2.151795557203748821e+00,6.680117043869915339e-02,-5.405807726430735816e-01,4.853683937662140457e-01,3.233040527018329197e-02,3.409772384379265719e-02,5.090725098601682717e-08,3.703192313417986802e-05
7.430000000000000000e+02,-1.881792694565587354e+01,7.231288442274094730e-02,-6.500621988058576051e+00,2.648604219914926716e+01,-1.206678713226109423e+00,7.265365121279447613e-02,-5.115453263466364087e-01,4.525556564892494471e-01,4.996043904209242215e-02,3.073014070201870312e-02,9.390964301553058783e-08,4.299949561381447363e-05
7.440000000000000000e+02,8.879791695830721210e+01,5.951161523903437250e-02,1.343187116275718296e+00,4.839987093326401890e+01,3.254715533568122154e+00,6.087327825895694211e-02,-5.961807940076292445e-01,5.180675600327859787e-01,3.845840139385019174e-02,3.960068633013299338e-02,6.979482106035212631e-08,3.549316110100315046e-05
7.450000000000000000e+02,-5.857197229581240094e+01,6.928905398699657103e-02,7.532196627030842251e+00,4.963718037180500176e+01,6.684907785262891977e+00,5.131079482125208702e-02,-6.565746167738237826e-01,5.352243973830983492e-01,3.938145604931508198e-02,4.097734471215835894e-02,7.574988924273605252e-08,3.659743256356535226e-05
7.460000000000000000e+02,7.667549524524005733e+00,3.898653503555157135e-02,6.622255648191369914e+01,1.348854154366391178e+01,-7.827186714452849969e+00,5.299892718417618248e-02,-7.702111615852197390e-01,4.221026223087336327e-01,5.085031538104370363e-02,2.587996676103308455e-02,8.794367051151511421e-08,4.049955192281027005e-05
7.470000000000000000e+02,1.040580458055472945e+01,1.073903268357140339e-01,-3.312097978289013156e+01,1.010859248727450499e+01,9.909787962148456586e+00,9.322876437104098135e-02,-6.083903862623206704e-01,7.242701420784241062e-01,6.001243629641563049e-02,3.048298374301905075e-02,1.108899315823627958e-07,7.101143338250111162e-05
7.480000000000000000e+02,-3.475253219293875873e+01,7.456372970460280192e-02,1.144994075092068044e+02,5.080129767568072907e+01,-4.226308206620984009e+01,1.327085380300064565e-01,-2.032199995234749146e+00,1.310548054837422427e+00,1.530111959818706846e-01,7.561068212679301903e-02,2.069972300655795385e-07,1.200900516725683615e-04
7.490000000000000000e+02,1.045607223120083518e+01,7.596160193867121380e-02,-2.520547947305554715e+01,-6.033333543132926025e-01,3.977903078458665753e+00,1.285688912192745892e-01,-1.122270090967683931e+00,1.121517862626299822e+00,7.118849859080715603e-02,6.032992807822895598e-02,7.948274609050305126e-08,7.354821584577306639e-05
7.500000000000000000e+02,4.048532199382890440e+00,8.540428400240700213e-02,1.067830893354114181e+02,-6.975354047258164769e+00,-4.738903902521029465e+01,1.582081774691338205e-01,-1.182195961924309868e+00,1.364824670996883205e+00,8.714660765971862788e-02,4.124703050729423143e-02,1.412001140355970728e-07,1.618015955123860039e-04
7.510000000000000000e+02,3.007188902275316877e+01,2.035502730328545007e-01,3.634592718684266544e+01,-2.559520676928210747e+01,1.125644880187267027e+01,1.058297035476878367e-01,-6.682688009922529426e-01,1.831194777173928534e+00,1.457503501492428410e-01,1.228516364623358503e-01,2.389060914394815834e-07,2.462133177718922507e-04
7.520000000000000000e+02,1.256860835915540520e+01,5.659130607674046631e-01,1.092953177360616905e+02,4.828098378762722831e+01,-1.842632244210124171e+01,5.813883756329156494e-02,-1.718889609679873587e+00,2.396629390147673622e+00,1.373676814396246337e-01,8.969205854370437825e-02,2.853416715871586988e-07,2.490932839859357146e-04
7.530000000000000000e+02,4.347765560234002180e+00,5.472183848951889251e-02,2.567590508849382758e+01,2.811733372818307330e+01,-6.281217566468705549e+00,5.969256005991233766e-02,-5.482161707776241899e-01,4.213471508454770253e-01,5.278489666298239597e-02,2.628840879144816317e-02,8.448873154165708215e-08,4.089476168813870093e-05
7.540000000000000000e+02,-4.910199555482802225e+01,1.361487759447933821e-01,4.048628955410731010e+02,-6.320673936910846891e+00,-6.935783085017905591e+01,2.454108334905931721e-01,-5.498280162661749237e+00,3.844632541149146099e-01,2.600151889689306106e-02,2.047094312732260918e-02,2.821035540066143011e-08,2.978434202585789349e-05
7.550000000000000000e+02,-8.457518037687961510e+01,1.194203367026353269e-01,1.399943981506668536e+02,3.680045313862843415e+01,-5.422666567140932159e+01,1.364896260329804267e-01,-1.412453402579591621e+00,5.359400357114136870e-01,6.137038999215303076e-02,3.454599243109569146e-02,8.133487358263252195e-08,4.899871693854269999e-05
7.560000000000000000e+02,4.569602131639395282e+01,8.329313813324702720e-02,-2.560027237253261490e+01,-4.646828067874082535e-01,3.319756153624407791e+00,1.303940335559157782e-01,-1.145153909655358015e+00,1.146063098144101788e+00,7.140962311555894282e-02,6.240531017407339315e-02,8.154906551823489607e-08,7.336542143046222316e-05
7.570000000000000000e+02,-5.762855172377459922e+01,5.462480330287468322e-02,3.299690901611818816e+01,2.798211970010709138e+01,1.372655737887867655e+00,5.341207271435584325e-02,-8.796218545431205849e-01,6.128140089587114092e-01,5.773524540168974151e-02,2.684040341122620812e-02,8.580856191463342252e-08,5.771284700927782564e-05
7.580000000000000000e+02,1.312849937978042192e+01,7.237982581771944257e-02,1.786672459785225442e+01,9.739617386861992188e+00,1.295302977118098475e+01,6.716823038757141484e-02,-9.344036443611807297e-01,5.820157416625569846e-01,5.559331087394590865e-02,2.578179659333087667e-02,8.290844141363743765e-08,5.925901258717882695e-05
7.590000000000000000e+02,1.959464386529693911e+02,2.198627951456478269e-01,5.099970636974901481e+02,1.565872905056786237e+02,-1.339127575101893228e+02,1.052242925432607390e-01,-4.946759371014693762e+00,8.275792997974021903e-01,3.431025620378462537e-02,4.797199545517383951e-02,2.075690199103729330e-08,5.015666056655105579e-05
7.600000000000000000e+02,1.803097208220036407e+01,1.570488536226551934e-01,-3.667410297407582220e+01,9.100135450333999287e+00,-8.885916498136495534e+00,1.269361012352645535e-01,-2.150260830190163230e-01,5.114145000895384818e-01,5.709118351380945006e-02,2.993714711473121487e-02,4.137124059334697404e-08,5.764590542349097129e-05
7.610000000000000000e+02,-2.890078698885542963e+01,8.507956648409785438e-02,9.887316794759891536e+01,-5.048302629039710610e+00,-4.444345065205409639e+01,1.503490728346485727e-01,-1.064312871740540567e+00,1.340934562591333146e+00,8.815616971844178473e-02,3.959254866172192550e-02,1.453770851626266294e-07,1.600161019381301586e-04
7.620000000000000000e+02,3.629555327319951630e+01,1.849725447569262049e-01,-4.535422666659826518e+01,-1.208696389914615921e+01,-1.543284709210368533e+00,1.589095554774963559e-01,-9.969367469857848274e-01,1.930000114211159801e+00,9.318082777645257664e-02,1.084218692042281246e-01,1.332359182245384649e-07,1.072486587013391879e-04
7.630000000000000000e+02,4.413774630412916622e+01,4.921607063258941206e-02,6.482812124849968427e+01,2.558798568268122864e+01,-3.501061576649389195e+01,1.333780833574910174e-01,-1.348069790157702341e+00,4.133865006110252760e-01,3.888022266579845010e-02,2.986975215623566618e-02,5.824883512587624083e-08,4.072883207216340863e-05
7.640000000000000000e+02,3.794508297349011627e+01,1.930256376905667981e-01,5.319722949359712061e+01,1.478737035289314008e+02,-1.381095871764972394e+01,6.749497136658598462e-02,-2.328675359823119351e+00,1.498284764782687573e+00,5.208116622274909513e-02,1.080641545781465818e-01,2.830985886847319522e-08,6.756657935018617550e-05
7.650000000000000000e+02,-2.938194552856301698e+02,4.122707537748820927e-01,-6.965847767290790671e+01,3.522787161346111873e+01,-5.503090378071746613e+00,1.127315521781619284e-01,-8.053608432510828141e-02,4.107200440814665621e-01,3.517036539806716461e-02,3.130613358485462294e-02,3.550658831821142115e-08,3.609390943581052810e-05
7.660000000000000000e+02,4.937361021426649188e+01,9.900499420430138031e-02,-8.799772603441745389e+00,2.550145936587132667e+01,1.068266743670552543e+01,5.092788947255912080e-02,-4.854898918821949350e-01,4.498588501894582037e-01,4.301990374566804637e-02,2.029146858880300983e-02,6.411046306907852300e-08,4.696266604270116414e-05
7.670000000000000000e+02,1.496833640061686310e+01,6.234261304871289155e-01,1.113180688074891123e+02,2.881160432646855796e+01,-1.398412581763659190e+01,8.329172474194533604e-02,-2.375924375801688360e+00,1.344686352566773824e+00,1.100902741451228323e-01,5.866823379368128755e-02,1.722787538294926496e-07,2.045108134556304972e-04
7.680000000000000000e+02,-2.078461265703376171e+01,6.911481645741779367e-02,3.359323126898073042e+01,1.501073064631018994e+01,-4.979721135996730830e+00,8.618560490733420676e-02,-8.018678104173750931e-01,7.484121971207413626e-01,6.715861435267635182e-02,4.737380294150742022e-02,1.014643832610239900e-07,9.301896224051644298e-05
7.690000000000000000e+02,-1.467283277629425982e+02,1.204603717780523414e-01,4.537683815497615569e+01,2.543508767059476128e+01,-3.567499950007331222e+01,2.014847041760294832e-01,-2.115053692219015957e+00,6.233048453205354278e-01,4.346298664324508426e-02,2.991975141359021206e-02,7.330534403226999398e-08,4.400776983603219586e-05
7.700000000000000000e+02,-1.369957460011075057e+01,2.933916577252083657e-01,1.893579516823918496e+01,4.866616641642217900e+01,-3.305508459184645176e+01,8.637333244160380619e-02,-8.805476501033993042e-02,3.282383365091125160e+00,1.739431269758472398e-01,1.108055297699699071e-01,2.962020747167061532e-07,3.642720747902049110e-04
7.710000000000000000e+02,9.008655008719401280e+00,8.853381685257241673e-02,-2.067154919312535810e+00,2.251948885848378268e+00,2.206225331458423256e+00,1.211784875286177482e-01,-1.315082585234770063e+00,9.935750015912397926e-01,6.394929819279313032e-02,5.181786407186136922e-02,7.289739591809248447e-08,6.541355602630205990e-05
7.720000000000000000e+02,4.478503279484209543e+01,1.569906498989573351e-01,5.781756453499858708e+02,1.257180302056072065e+02,-1.407390549701775058e+02,1.408805901059710930e-01,-5.735778330977845840e+00,6.471866835525085238e-01,2.986405170668625028e-02,3.855959563297832460e-02,1.974992400311786253e-08,4.225981140271339349e-05
7.730000000000000000e+02,-6.586633211194893534e+01,2.710676451885460914e-01,-8.155926183422452880e+01,9.798597243188496009e+00,-1.398059527795671109e+00,1.102376219171860849e-01,1.275115433732293968e-01,5.882561407351717397e-01,4.794994580955901087e-02,4.384166835558853809e-02,7.850817407850693092e-08,5.216219862632371479e-05
7.740000000000000000e+02,1.345816240557194305e+02,4.214396773563015147e-02,-3.473105811522943753e+01,1.086829662326084289e+01,-1.280719088333252031e+01,1.203542404717627134e-01,-1.750364970457579661e-02,5.755268489285753075e-01,5.908600322763368079e-02,2.786366635111748105e-02,5.766656145243399167e-08,5.563696595873153473e-05
7.750000000000000000e+02,-4.660687809081673549e+01,1.098946048453882801e-01,8.035536788912954762e+02,1.051603893589734184e+01,-1.528762082842471841e+02,2.470576690501822825e-01,-7.656909223317122759e+00,3.865199373996038856e-01,2.299622633681583372e-02,2.397789042699469478e-02,2.119355979297370589e-08,2.911645961993230034e-05
7.760000000000000000e+02,-6.787772237073311032e+01,2.283350653373071582e-02,1.465971154034242545e+02,-2.695752671097215725e+00,-4.329879735278220920e+01,1.716425905082407111e-01,-2.433475925422764252e+00,6.970062685728325436e-01,6.094590607552407419e-02,2.592629084153656727e-02,1.102474075045048028e-07,6.559900289897304694e-05
7.770000000000000000e+02,-3.278343983667411976e+01,2.820713069675846452e-01,3.608229045126416850e+02,-5.956765496982583841e+00,-9.364913042499449602e+01,2.236384070709529215e-01,-3.629032195696494156e+00,3.877280069771957272e-01,3.611920783565502474e-02,2.692143693312788744e-02,4.997875355089777924e-08,3.573694282911159514e-05
7.780000000000000000e+02,-1.349000148147518701e+02,4.619114251861172749e-02,1.326188848075512396e+02,2.895591089055665535e+01,-1.790696654364079876e+01,1.388579649580039543e-01,-4.009903913201168457e+00,1.716487488646056381e+00,8.116826475999171231e-02,5.200983443837858128e-02,1.170563275161111718e-07,2.625028617367983620e-04
7.790000000000000000e+02,-5.688352126750738336e+01,1.415854502279142169e-01,4.852385274030204698e+00,2.343573927404804635e+01,-1.633719631030810859e+00,4.730579701543617677e-02,-1.388959647647880491e-01,4.564304333934644520e-01,4.544089578493990672e-02,2.026958288219082513e-02,6.746738105200268476e-08,4.717371221312884944e-05
7.800000000000000000e+02,-1.059625344908752709e+02,8.440906639287309998e-02,6.606206212571218828e+01,1.709186798618811309e+01,9.258656140992211903e-01,5.738183170620145962e-02,-1.131446178017473603e+00,1.000135539651398009e+00,8.462620244207359754e-02,3.383226774773491485e-02,1.308890465438024145e-07,1.096654489237632225e-04
7.810000000000000000e+02,-8.302639011170754202e+00,1.225440471626227934e-01,4.090274604497762034e+00,-5.234937787280583343e+00,6.161540478790117348e+00,1.037110658940610108e-01,-7.586341832427744292e-01,7.161821797360691244e-01,6.343591416888016976e-02,3.149233336419438034e-02,8.942647640141063660e-08,7.332782475688059997e-05
7.820000000000000000e+02,2.046451391070704062e+01,5.538493298797055736e-02,7.408595606747816475e+00,2.174162401107958686e+01,-8.097483488000634111e-02,5.412680990097593070e-02,-3.271359885804020484e-01,4.824477062172322084e-01,5.552391815378635020e-02,2.139676244170627198e-02,7.407884804154939036e-08,5.173738326121458362e-05
7.830000000000000000e+02,2.717272796154729804e+02,1.237059811074641413e-01,1.998201298751745014e+00,7.053156810260716725e-01,-2.757513858492334435e+00,1.253712077857719043e-01,-5.988795148374600474e-01,7.383514846927979880e-01,8.164531828709768735e-02,4.426989737911206368e-02,1.066337803793095559e-07,8.640149789420953266e-05
7.840000000000000000e+02,-2.509873392456978536e+01,9.575426492658739575e-02,6.334046159636497464e+01,3.887898158781723623e+01,-9.806598775180946248e+00,6.172744744276501688e-02,-1.278145127163157424e+00,1.099324684638874228e+00,8.184030248836843269e-02,4.649244951066888037e-02,1.779385405861941953e-07,1.074885422790906213e-04
7.850000000000000000e+02,-1.099307168642403099e+01,1.050556479870601995e-01,-3.198396575751727511e+01,5.806179406592246295e+00,-1.173554370152344362e+01,1.260131174705103607e-01,-1.155399222562949330e-01,5.511279568338143253e-01,5.193550097458989739e-02,2.694717377981231676e-02,5.486836197394526815e-08,4.836203330583199858e-05
7.860000000000000000e+02,4.841778219168870123e+01,3.352388537307612881e-01,7.917183325120116422e+01,4.108977479512478226e+01,-1.224062681882641712e+01,6.115813663883962192e-02,-1.431445439412399878e+00,1.451538090911698831e+00,9.286854811237664487e-02,5.489475043659477332e-02,2.043225066568726252e-07,1.510466610169747758e-04
7.870000000000000000e+02,5.950472420133891660e+00,5.105866286527246944e-02,6.464580666060084013e+01,1.851196722536409567e+01,-2.476993933623467825e+01,8.193086817073573502e-02,-5.479896863295878884e-01,1.068977036499200839e+00,9.742117928374299796e-02,4.271504553385132436e-02,2.103240427839121229e-07,9.577077236103097985e-05
7.880000000000000000e+02,9.624922362507413709e+01,2.391483373087781028e-01,1.290457027805095436e+02,-1.736013031165207110e+00,2.225570006420799629e+01,6.063308911613092544e-02,-2.772261902921860255e+00,1.331241109122035526e+00,1.158600112575753766e-01,9.423388664586784813e-02,1.772443920251210795e-07,1.866144802383906524e-04
7.890000000000000000e+02,-7.890821972475690416e+01,2.825008504111793314e-02,-4.535031882042764551e+01,4.531570238586930088e+01,-9.265160065751556928e+00,9.558420924171766309e-02,-1.256361216275514447e-01,4.446330800777909542e-01,3.455695598686812225e-02,3.530592207839038793e-02,3.964778594016011668e-08,3.826829158963421327e-05
7.900000000000000000e+02,4.037441948670465308e+01,5.186165018760889589e-02,-2.374548127441827816e+01,1.059237606687038458e+01,-2.456577215624379029e+00,1.111284582217675898e-01,-5.729400733558241976e-01,6.649329122175634543e-01,5.695288421061302925e-02,3.364251586356378082e-02,5.093072021193016928e-08,6.346361279667795611e-05
7.910000000000000000e+02,8.099298409170754098e+01,8.429629993135019650e-02,-2.540240190286410460e+00,4.704264188154870396e+01,1.113569821054134934e+00,6.513709133800724138e-02,-5.212212049301137018e-01,5.378073551727812207e-01,4.043292751808694879e-02,4.142234545894076664e-02,7.267879115534675050e-08,3.630183467222969232e-05
7.920000000000000000e+02,1.261383518088173616e+01,6.238896993814209424e-02,5.352977998536870530e+01,1.180663157593238388e+01,-7.562450246118824992e+00,6.422886705354345638e-02,-7.981480797584946663e-01,3.728427655779692484e-01,4.735930637769927842e-02,2.898625077853665688e-02,8.900406182515079441e-08,3.611878902127406638e-05
7.930000000000000000e+02,1.053022079280481194e+00,7.335522992298326717e-02,1.773899115528237047e+01,1.912624100807011729e+01,-5.062102855934007550e+00,5.796523874199824983e-02,-2.944531370005389892e-01,5.488221958224241970e-01,6.161524347300585680e-02,2.506771791054953485e-02,9.059639496043567627e-08,5.972452513212077736e-05
7.940000000000000000e+02,-1.125495138488583535e+02,6.892443414723119222e-02,3.952478255032953030e+02,4.328920888882860751e+00,-7.286614578131741382e+01,2.404635873094188303e-01,-5.311147882736005243e+00,4.357372816984785291e-01,2.703131261179419001e-02,2.267478751022929812e-02,2.738130459663773576e-08,3.156800164803724322e-05
7.950000000000000000e+02,-2.452577440591059599e+01,1.015462640512950904e-01,1.531847496424899759e+02,2.657590759556946125e+00,-2.425648250970784758e+01,1.297577084966905492e-01,-2.827865105964480819e+00,1.275133290936114383e+00,7.407206683293146576e-02,5.775334201401364359e-02,1.017255613525036826e-07,1.259478101745074028e-04
7.960000000000000000e+02,3.067586392954595453e+00,7.758358299563146432e-02,5.184985383542213810e+01,1.824524095441672245e+01,-8.200105918873815014e+00,5.142424207337469022e-02,-5.823095634279751298e-01,4.152868218683439250e-01,5.388812216739724548e-02,2.467528419030434392e-02,8.320289138227908055e-08,4.097693916921756963e-05
7.970000000000000000e+02,-1.172217276218362940e+02,9.160195432891721223e-02,3.156671229564317116e+00,5.628183312033935692e+01,9.985077761248115635e+00,3.757538365791988216e-02,-6.652158720785563695e-01,5.931529446157903784e-01,4.779905287801327479e-02,4.746610547637943739e-02,9.654901921780960160e-08,4.126865487998065285e-05
7.980000000000000000e+02,-4.608904752976030750e+00,6.152490272970529556e-02,-7.736070945842621427e+01,4.482528491882563770e+01,-1.664380805394307927e+01,1.193940820832762317e-01,1.341276629481347182e-02,4.344233181842209746e-01,3.339178545062407300e-02,2.739335925131441973e-02,3.707949669234803194e-08,3.427831345896498779e-05
7.990000000000000000e+02,-1.497380431125831990e+01,5.357522530501778596e-02,-1.800107592485484886e+01,1.554283052601462423e+01,-8.491890914239315080e+00,1.051146368528295960e-01,-3.585652064670312722e-01,6.302900971082816550e-01,5.915740095259758302e-02,3.156828664436096138e-02,6.324988695190993037e-08,6.027333697578296105e-05
8.000000000000000000e+02,-2.489595778476909516e+01,9.806806931816777761e-02,4.758231780246916998e+01,4.734951920268048120e+00,9.368820787853609389e+00,6.726388497026279667e-02,-1.090254174147599731e+00,6.731194454874647182e-01,6.035476349438497617e-02,2.742073355541734675e-02,9.505326152519122955e-08,7.270185072617050637e-05
8.010000000000000000e+02,-2.463556651288539001e+01,6.569849848953718263e-02,9.425747100196949191e+01,1.912547794309080018e+01,-3.405374913845055573e+01,1.964255146573036237e-01,-2.592876188283798289e+00,5.331154052322713000e-01,3.829600167175795100e-02,2.742828286552198222e-02,6.075554587199124497e-08,3.797963029880679648e-05
8.020000000000000000e+02,-2.681140362814822709e+00,6.032384341363032643e-02,9.935324681474463659e+01,1.925287275327303860e+01,-2.177398229409199004e+01,1.239863822016116085e-01,-2.032823962100891890e+00,4.107267031852284700e-01,4.609893471066729698e-02,2.653898386466420692e-02,8.820670059860551659e-08,3.834981574738285259e-05
8.030000000000000000e+02,2.006588959415873319e+01,3.801165037891955645e-02,1.192733203272449742e+02,3.324089480366215810e+01,-2.981509671809135753e+01,1.230190143505033584e-01,-2.874494585676556468e+00,7.871459097391758641e-01,6.039540095761216504e-02,3.886867493411966246e-02,1.057908227823807756e-07,1.112394037981238951e-04
8.040000000000000000e+02,-1.254001604766091305e+01,1.145939937156047611e-01,3.906089316087339114e+01,-2.166954358580775875e+01,7.705584616440829926e+00,1.069171422595520532e-01,-7.024165783197945379e-01,1.096503580800366029e+00,1.023965183965901971e-01,6.992018103896727177e-02,1.604701738490216739e-07,1.478694933041581729e-04
8.050000000000000000e+02,6.521357065195442715e+01,1.387470071061499277e-01,1.016933818311388507e+02,2.262609463249797415e+01,-1.170201956601321314e+01,8.034319085433731800e-02,-1.883821380560082970e+00,7.673856683142610269e-01,7.600807199502490619e-02,5.110120163202978155e-02,1.299929911416299292e-07,1.085277862599581822e-04
8.060000000000000000e+02,-2.508235623703366741e+02,1.075448227189451239e-01,1.979872112933980191e+02,3.313796030384131086e+01,-5.804783889039627809e+01,2.079221119519675809e-01,-3.206730256808421053e+00,6.023520056501227016e-01,3.369705614600677912e-02,2.880976557277770481e-02,3.192029559539098822e-08,3.986380464588477424e-05
8.070000000000000000e+02,2.923275368299920274e+01,3.922456208562163926e-02,-1.101065350007303323e+02,3.471158775535201357e+01,1.604426660448362796e+00,1.090274181733858205e-01,2.363668106477916364e-01,5.834176370625778763e-01,5.260677879007755187e-02,4.610744563717195099e-02,4.109388833087575354e-08,5.990572248294010214e-05
8.080000000000000000e+02,-5.217173476810337718e+01,4.544494738018409891e-02,1.375692472297201050e+02,1.626476537467354433e+01,-6.324726636887472608e+00,7.730077741353846843e-02,-2.561929597243397527e+00,9.374715909878590381e-01,8.199324641363375799e-02,5.118671839913513377e-02,1.294866846332510613e-07,1.337245141745490164e-04
8.090000000000000000e+02,8.798074962601890547e+01,9.257592057228918037e-02,4.190309338000970740e+01,3.147047565837060290e+01,-3.491647092040806477e+00,5.940401868628203408e-02,-1.007448124003240686e+00,9.095297523579330967e-01,8.135058273486163449e-02,3.995466127099587400e-02,1.372288939483168323e-07,9.252473573607817811e-05
8.100000000000000000e+02,-6.590552504195778738e+01,2.869805040455000178e-01,1.065278152375602190e+02,-2.748568365218638121e+00,-1.144547132242371745e+01,1.242810612940328518e-01,-2.305228835020182387e+00,8.581924356231993567e-01,5.787609169507181017e-02,3.661217350258231390e-02,7.373927865700949515e-08,8.328540721007886153e-05
8.110000000000000000e+02,-1.574623178713139282e+01,7.432606822080206621e-02,7.079947540497636282e+01,-2.032531271686686125e+01,-2.586409639100504698e+00,1.335674005030952072e-01,-1.270386857988573759e+00,2.086535436323234016e+00,1.416435287484843208e-01,1.262638199340585521e-01,2.250747422225122061e-07,2.524049739675743613e-04
8.120000000000000000e+02,2.233673796498210606e+01,4.827596497961651745e-02,-4.727692216371062273e+01,7.367003473141507719e+00,-1.077611749635024552e+01,1.404339027677035112e-01,-1.770993971594438388e-01,4.372398897042191757e-01,4.040607586588363526e-02,2.792949032686826635e-02,3.338043015846577246e-08,3.790988151648423736e-05
8.130000000000000000e+02,7.313320934333660261e-01,2.207873781957278014e-01,9.447378516081198541e+01,4.362212552328739434e+01,-7.300578161025889301e+01,2.353364337999848677e-01,-2.968008282924929020e+00,1.183881612825113061e+00,8.918881272817205663e-02,4.484405335907520190e-02,1.706583999840573183e-07,1.169648968484253860e-04
8.140000000000000000e+02,1.046624062018918266e+01,6.510012578676814543e-02,1.321269871395989526e+01,1.946964477128535265e+01,-4.162591815041544407e+00,5.601001755627270373e-02,-2.407057182836090936e-01,5.050020665913599327e-01,5.804719011502884607e-02,2.301528086760316200e-02,8.101834997252408125e-08,5.497441983000213555e-05
8.150000000000000000e+02,4.100570009679327654e+01,1.930911246972115691e-01,3.729333991078208044e+01,2.401953711091631050e+01,-9.781936270605601891e+00,6.152844352530177641e-02,-5.677959829044955109e-01,3.768094288593951124e-01,5.694513329773633059e-02,3.090983458206000498e-02,1.024607860958427687e-07,3.738901280793346948e-05
8.160000000000000000e+02,-1.745226084197366845e+01,5.170390249758820278e-02,-3.035480434215700996e+01,1.641392538794708145e+01,-9.703445812203050025e+00,1.081339497568944014e-01,-1.612385327100043786e-01,6.110997027647762092e-01,6.199403813357119708e-02,3.129901954864715979e-02,6.002185630167646208e-08,6.253653203515064849e-05
8.170000000000000000e+02,-2.205818736967768245e+01,2.640458975047741200e-02,-7.203174785615833287e+01,3.081189430687061304e+01,-5.430530013709667259e+00,1.195219537626009132e-01,-9.887747495960030886e-02,3.917152177702555305e-01,3.376625552611610404e-02,2.864649319929808355e-02,3.371835017617803252e-08,3.558592827177794538e-05
8.180000000000000000e+02,2.721494235964586039e+01,8.465497323090835635e-02,1.091070931596477038e+02,-1.777758892842271621e+00,-2.622393700075440748e+01,1.277309717868847228e-01,-1.717892258334097200e+00,6.068492525745025068e-01,5.773964497929653938e-02,2.602177104799856255e-02,1.105085089677637056e-07,5.750415573023023549e-05
8.190000000000000000e+02,-2.758182331361827266e+01,4.260543909696793974e-01,7.873256703606847395e+01,-5.033429199221160388e+00,-3.426461515426939997e+01,1.400258933436297759e-01,-5.841390011947003025e-01,3.440394073076192161e+00,1.664625292749150609e-01,1.232571600601247985e-01,3.294936336167265064e-07,3.501554089900234864e-04
8.200000000000000000e+02,-7.370575429809142065e+01,1.421127263361919024e-01,4.858965367011492731e+00,8.422268017581380661e+00,-8.714454845809211037e+00,1.213181038634886799e-01,-5.083192613866078791e-01,7.028539850880891615e-01,7.784756478924778622e-02,4.115752491179947015e-02,9.767504169394681257e-08,7.998580257188748902e-05
8.210000000000000000e+02,-3.931799516128018013e+01,3.340667879772987042e-02,3.779109730896907138e+01,2.987951950431371273e+01,-3.772140047722039036e-01,5.535226253162315452e-02,-9.623984902244393513e-01,6.933528323078259614e-01,6.294899757414877672e-02,3.076624208851844525e-02,9.935141070905022703e-08,6.493587154529750750e-05
8.220000000000000000e+02,-9.952025130706793732e+00,1.640111710791566924e-01,7.559876034787109234e+01,3.638114448601493933e+01,-2.164514711516009982e+01,8.898920486571769428e-02,-1.602610818530396886e+00,7.703385791256314175e-01,7.071998472744048247e-02,4.529098260794130193e-02,1.194900792082262305e-07,1.044127500816722728e-04
8.230000000000000000e+02,1.020886891632471816e+00,1.058614049450031513e-01,9.730311810814683326e+00,2.887070844505677414e+01,-2.272512183413102349e-01,5.183577533123359671e-02,-4.132372892894526917e-01,4.703178200538734033e-01,4.675832442700397079e-02,2.138423135262191438e-02,6.714900641571752022e-08,4.689151369791942284e-05
8.240000000000000000e+02,-8.382275510564863197e+00,1.330089172730624103e-01,-3.718513921289946467e+01,2.070096466417198400e+01,2.154912173974243839e-01,7.678682136496978172e-02,-1.669871640216630815e-01,5.425810081127308004e-01,4.670896731055000639e-02,4.616602462399364837e-02,1.129231555598412561e-07,4.859411515255380223e-05
8.250000000000000000e+02,3.116427595583072048e+02,1.813937920847963348e-01,-6.973731371929703471e+01,3.874040440814313513e+01,-9.750177521734912034e+00,1.146567251932302800e-01,-4.002995634628503385e-02,3.691390836315161517e-01,2.745276104110414006e-02,2.696902021103437033e-02,3.378309666829737150e-08,3.030308111545130151e-05
8.260000000000000000e+02,2.688778077986900428e+01,5.594262461055163338e-02,-5.386020660192394871e+01,1.860853067251946413e+01,-4.345072346230409721e+00,1.270573016885606921e-01,-2.895137192954715388e-01,4.257724781822363469e-01,4.115544842253631569e-02,2.874865288400914667e-02,3.355779177710706676e-08,4.286202444048703918e-05
8.270000000000000000e+02,-8.889922376111130120e-01,2.009715245323214217e-01,1.270712483237884669e+02,7.097003257768143669e+01,-5.043321024736376046e+01,1.110662939251436249e-01,-2.037210037786144401e+00,1.626620653335905553e+00,2.190787449603137926e-01,1.067611535622990937e-01,2.963209562158702868e-07,1.527110545640309824e-04
