index,residual,influ,b_nbaths,b_nbeds,b_area,b_age,se_nbaths,se_nbeds,se_area,se_age
1.010000000000000000e+02,-6.660061055649549644e+00,2.169373652453954887e-02,4.512454519160606026e+00,-6.463964624694279237e+00,1.291031174513094515e-01,-1.094723529501060444e+00,3.064429372228081455e-02,1.304477707965316473e-02,3.569205137544414371e-08,1.581989000592677770e-05
1.020000000000000000e+02,-1.207029528886952505e+02,1.975006219364060234e-02,1.442126107179587713e+01,-1.184721162519372584e+01,1.263812437544927503e-01,-6.766494371418461107e-01,3.085978568381345793e-02,1.579345419675122486e-02,2.812827894572530023e-08,1.318248506147018070e-05
1.030000000000000000e+02,9.752849706146676567e+00,4.299637040909966984e-02,1.651899962654601595e+01,-8.717260800445282953e+00,1.129974082379593403e-01,-9.633975475546152634e-01,3.928686231027065517e-02,1.568127155499633371e-02,4.855981858592194628e-08,1.837283689346526374e-05
1.040000000000000000e+02,-4.438156716314442463e+01,1.052846414537178879e-02,5.110472759460570558e+00,-6.849111828543623659e+00,1.286989242532753930e-01,-1.086983058230429622e+00,3.095440479369972187e-02,1.301854358876563048e-02,3.636673231619904491e-08,1.593926642677303274e-05
1.050000000000000000e+02,-3.331276211686349598e+01,3.987674103617613874e-02,6.665994702922230175e+00,-5.913783729586084448e+00,1.199052182679608003e-01,-9.237600453426473290e-01,3.621404467587368420e-02,1.426818601428516721e-02,4.035221352211161958e-08,1.574742666238479493e-05
1.060000000000000000e+02,-8.621654272832054744e+01,2.693633475153407730e-02,2.657156113682070497e+00,-3.887912224752643198e+00,1.270977851455244445e-01,-1.034204732912354263e+00,3.332217654216408642e-02,1.441114452911219229e-02,3.109737883617204449e-08,1.476397312236982742e-05
1.070000000000000000e+02,-3.058289989799817477e+01,1.368543547085712409e-01,4.453601949231885015e+00,-4.462171420450965087e+01,1.943361291640200161e-01,-8.941063295565073732e-01,5.110066115549322108e-02,2.166166674262819461e-02,8.930308267462450812e-08,1.657813691871849572e-05
1.080000000000000000e+02,-2.022056738322824998e+01,4.581171568517865278e-02,2.289918886477499171e+01,-1.512955696917558157e+00,4.921728312122952698e-02,-1.415904438689792322e-01,4.504550965611881647e-02,1.658035123456677237e-02,6.418611708205407087e-08,1.201795002311344105e-05
1.090000000000000000e+02,-1.148857830069536021e+02,4.105746164244900576e-01,3.758481346539166168e+01,-1.313034426610638583e+01,9.923450247938704616e-02,-5.150125138412565695e-01,2.043382865610058816e-02,1.609524271315672730e-02,3.126499343115349817e-08,7.516755677648572088e-06
1.100000000000000000e+02,2.914922816430392061e+01,7.721459216768473965e-02,3.065553759613099061e+00,-1.128417114420776457e+01,1.213981703075242280e-01,-4.562421940434490675e-01,4.245715957562874038e-02,1.698217120361069504e-02,4.307122611854404926e-08,1.594630014749368459e-05
1.110000000000000000e+02,5.089595783437010823e+01,4.296412225800712303e-02,1.529916190295869072e+01,-1.010905888922722973e+01,1.190115611496248144e-01,-1.016133422021428645e+00,3.511126892449036030e-02,1.381974664128494262e-02,4.354925470642900838e-08,1.782721770230052328e-05
1.120000000000000000e+02,-7.391653489340122007e+01,4.414282877734090893e-02,2.370167114830833199e+01,-6.647270828195176762e+01,2.226316806566961404e-01,-1.085302394542688731e+00,2.344884804126429884e-02,1.622832807003789582e-02,3.384146632096285428e-08,8.103372976585036772e-06
1.130000000000000000e+02,3.284276420295864796e+01,3.430713448669341081e-02,6.533260205836493029e+00,-1.691688681423852536e+00,1.115940216544441532e-01,-6.873367372769310091e-01,4.677164996112032763e-02,2.619536216940075019e-02,6.702185789760847749e-08,1.721656120519957984e-05
1.140000000000000000e+02,8.468983962778736441e+00,2.143378027192029134e-02,2.240203137329603322e+01,-1.436208298064272526e+00,4.876381018767762809e-02,-1.146038741559795848e-01,4.377110761762557228e-02,1.597648426750631484e-02,6.300189540394121157e-08,1.201855168098420110e-05
1.150000000000000000e+02,-3.249108165326067166e+01,3.370240695442298234e-02,2.931124458682129941e+01,-2.625604528240243241e+01,1.373997868710300496e-01,-1.007931939159032453e+00,2.685625606837164711e-02,1.867208878498999997e-02,4.553435621879839446e-08,9.199049034999428711e-06
1.160000000000000000e+02,-3.414141821165363808e+02,1.177022127608781665e-01,1.987850108507823421e+01,-1.035387975923542285e+02,2.630312827285398170e-01,-3.635989098018059806e-01,2.307725667036583661e-02,1.563804244478887023e-02,2.205537792705619539e-08,9.181836264631309917e-06
1.170000000000000000e+02,1.802000238441394231e+00,4.599960347092174606e-02,7.253688104766698785e+00,7.340311411305288303e+00,8.139641332227146031e-02,-6.544336722353913949e-01,4.311136489093717744e-02,1.603794470624136242e-02,5.851860550172215802e-08,1.341632053692316061e-05
1.180000000000000000e+02,6.461733644375937047e+01,2.151224531717518818e-02,7.811342887087801223e+00,8.369617518954690638e+00,8.745588120509688312e-02,-8.269952462525559378e-01,4.351234360850168154e-02,1.784014884581743357e-02,7.158623674712346464e-08,1.244100697567811888e-05
1.190000000000000000e+02,3.416615046682335333e+01,8.747257169963271184e-02,2.665844080697737262e+00,-7.903560697458701156e+00,1.134424106079286454e-01,-4.665156108617837249e-01,4.327795542465161238e-02,1.615380244872887880e-02,5.462372440518674484e-08,1.480896282129141886e-05
1.200000000000000000e+02,3.937519265599937057e+01,8.490619140663688280e-02,2.442390390286283619e+01,-1.169852308304564836e+01,1.123067439080244201e-01,-1.013810443156450747e+00,3.144089548394608108e-02,1.769554060009254429e-02,5.793436503117096636e-08,1.024905723380308806e-05
1.210000000000000000e+02,-7.386833438378977235e+01,2.725700473871467411e-02,1.381737648001005425e+01,-1.064552693495376268e+01,1.217051208627734082e-01,-1.006108070461346538e+00,3.644339932277310123e-02,1.460572565476477708e-02,4.538052552269504391e-08,1.904130281881769593e-05
1.220000000000000000e+02,-3.109130011966992413e+01,2.476893124632534304e-02,1.878701188285999635e+01,1.179461458791129935e+01,5.549163833368138399e-02,-6.281896120008224615e-01,3.881203808175977266e-02,1.526342367921129824e-02,5.611321575666875265e-08,1.277039119249072682e-05
1.230000000000000000e+02,6.450703229288302509e+01,1.676395279192799750e-02,3.781283325647557092e+01,-1.177692513548632647e+01,1.002938239470967385e-01,-5.672003309286879347e-01,1.820051203570866027e-02,1.500322657140116568e-02,2.554274940851319928e-08,7.434410837802807401e-06
1.240000000000000000e+02,5.043466803827578815e+02,7.056830041445927293e-02,7.413778414626742119e+01,-6.838220702168155185e+01,1.931372230811204405e-01,-1.414144414327166643e+00,1.635638562382793829e-02,1.312279207952631380e-02,1.345072529913192615e-08,7.550378374817652194e-06
1.250000000000000000e+02,1.268794034300743192e+02,9.023312611125473837e-02,2.100526883853694571e+01,-4.641122883158345047e+01,2.062973166986263318e-01,-1.550603163054227185e+00,4.488495007835936051e-02,1.881240476510927587e-02,8.449670658076067360e-08,1.291364979301753274e-05
1.260000000000000000e+02,2.293843998524710059e+01,6.759431134528759433e-02,1.128688872626939954e+01,-9.990301302608237677e+00,1.214674371472309333e-01,-5.689446753125522172e-01,4.779453332277103922e-02,2.272882226113501908e-02,6.613061592305171051e-08,1.379864300017049040e-05
1.270000000000000000e+02,1.004263767990603640e+01,4.304922720145776954e-02,1.968488196256721778e+00,-7.046915395900512635e+00,1.163431689378591205e-01,-5.715121808749739074e-01,4.258592336766653386e-02,1.555238766559093218e-02,5.447875315567639548e-08,1.571861035769117119e-05
1.280000000000000000e+02,2.639401388781223545e+01,1.609955585510551568e-02,4.254187606642525310e+01,-1.005804447800739077e+01,9.095535313444796932e-02,-5.536682611683738653e-01,1.922234437574552035e-02,1.700547018458942183e-02,2.726249113857778032e-08,7.592472095039120046e-06
1.290000000000000000e+02,-3.247448588015561199e+01,3.163493333067870367e-02,5.427411653970970917e+00,-8.004881824190965389e+00,1.299044105063700272e-01,-1.073901733288311622e+00,3.356423688944833866e-02,1.408529282933626212e-02,4.029711975258673050e-08,1.754532859392529564e-05
1.300000000000000000e+02,-1.152484915298035730e+02,5.381653974412036606e-02,1.566019298752243216e+00,-6.355063656750139955e+00,1.168264379275281428e-01,-6.145398966050992229e-01,4.205731090897552732e-02,1.534629793346157546e-02,5.436002449966302110e-08,1.562717065755568816e-05
1.310000000000000000e+02,-3.299561228085957509e+01,3.130966764405609948e-02,5.890315315965871434e+00,-6.516662861645952987e+00,1.270083973971380120e-01,-1.092492131003111044e+00,3.126167541630400087e-02,1.301281557553416075e-02,3.715646199792617253e-08,1.578348757527529427e-05
1.320000000000000000e+02,5.005598272672386884e+01,2.717430552420262851e-02,2.088125042603485859e+00,1.656929696206583813e+00,9.800765474998790472e-02,-5.897295207593943323e-01,4.423221989615577082e-02,1.655376310578141746e-02,6.174312497627014950e-08,1.408078999271830178e-05
1.330000000000000000e+02,-1.635046731408917537e+02,6.454601202964155293e-02,5.618385043873757922e+00,-4.464990544808463113e+01,1.949266947769226488e-01,-9.468042529061622137e-01,5.013261697384769483e-02,2.126330499789607850e-02,8.804777036486318237e-08,1.612770926543906442e-05
1.340000000000000000e+02,6.035795469360436982e+01,5.129564792876532831e-02,3.278231226549870314e+00,-4.221866396721104309e+00,1.260059356582704515e-01,-1.064255204217956496e+00,3.299887201984980784e-02,1.380838399803033766e-02,3.513137085476673282e-08,1.483096015469509562e-05
1.350000000000000000e+02,1.488599062841848308e+02,4.906420174595459843e-02,2.186626032559684774e+01,-1.411895535970349869e+01,1.180443712915401622e-01,-8.890866109602691969e-01,3.451210657238654167e-02,1.890380493969984199e-02,5.059580835542471615e-08,1.708232553196835208e-05
1.360000000000000000e+02,1.382059055562536969e+02,4.317265650408155797e-01,1.783674292248013771e+01,1.198305739763081235e+01,6.317185573754685590e-02,-7.273137379834802019e-01,3.852747217221477033e-02,1.651308096005702289e-02,6.189797544786789473e-08,1.110024555365967477e-05
1.370000000000000000e+02,8.122925568338828839e+00,2.237907220546990136e-02,3.821175376129780688e+01,-4.960832406070939271e+01,1.572420478436881985e-01,-2.322068679852294926e-01,3.108540719799902236e-02,1.567789511636726724e-02,4.331304071741545751e-08,8.320833403091133294e-06
1.380000000000000000e+02,1.526780468653372225e+01,4.400437444384772134e-02,4.887405386731375501e+01,-2.823659356455804925e+01,1.120268039661171666e-01,-4.377041247912334399e-01,2.586960464646315475e-02,1.635539559801690510e-02,4.335350691842846796e-08,7.889036498822986769e-06
1.390000000000000000e+02,-7.996919121221714022e+01,2.888815845567763163e-02,3.238642487239732759e+01,-2.982717638006234750e+01,1.277086775515345329e-01,-7.537441369310868833e-01,2.868271983582298262e-02,2.181376539239067089e-02,4.755025866313776839e-08,1.006050735974547600e-05
1.400000000000000000e+02,4.492417691297680449e+02,3.678279972259777125e-02,2.033522299696591418e+01,-1.012251914704691700e+02,2.616334544509419380e-01,-4.875660973290049105e-01,2.263798916889895804e-02,1.573101783737556464e-02,2.249426601842637943e-08,8.883879416263695391e-06
1.410000000000000000e+02,-5.599970376050405463e+01,4.283146101863834210e-02,7.829631239916650109e+00,7.599512835064000882e+00,7.985927483085464296e-02,-6.512854645971064560e-01,4.334619244865901139e-02,1.608452244472206513e-02,5.888523307118296048e-08,1.356256121315298450e-05
1.420000000000000000e+02,4.207058515956367728e+01,3.562448558219588612e-02,8.830032381946224973e+00,-9.771226839335547254e+00,1.271189440647582103e-01,-1.024659043928488167e+00,3.678481483158643761e-02,1.520843656307575495e-02,4.523760672870400422e-08,1.906949128673191785e-05
1.430000000000000000e+02,5.506711594209775740e+01,6.874209090765448504e-02,2.211221244850289125e+01,-9.732276319229067951e+01,2.505673083061353279e-01,-3.776527911235891821e-01,2.355470005814852205e-02,1.571310992950903512e-02,2.467572337849870382e-08,8.533711198270471483e-06
1.440000000000000000e+02,-9.683809576569871069e+00,1.982042280564600203e-02,4.886414378107308920e+01,-6.305770712286904711e+01,1.733795602283688952e-01,-9.241361321431756926e-01,2.393295186240679967e-02,1.350279481152382582e-02,1.657759247150532403e-08,1.732169047027309872e-05
1.450000000000000000e+02,5.196010258438515450e+01,2.770452021248707639e-02,2.431335149982163912e+01,-3.731658318364402760e+01,1.857804918761579160e-01,-1.406665090048390576e+00,2.386405922243514666e-02,1.589864121249306289e-02,3.883871881438767279e-08,8.003155470092269334e-06
1.460000000000000000e+02,7.870984362639148912e+01,1.800664106160882252e-02,2.844938132406315034e+01,-4.497133537766278977e+01,2.096009513952056258e-01,-1.702517291959289247e+00,4.227863002045343516e-02,1.859361038233734928e-02,8.630046250012941940e-08,1.036294093978646997e-05
1.470000000000000000e+02,6.888971384671577880e+00,5.433057987361774449e-02,3.545878971696168946e+00,-1.221617407316543691e+01,1.225751150955544932e-01,-4.374956771931317601e-01,4.293909208148953549e-02,1.738280634119741819e-02,4.223820168259544878e-08,1.594791889509746877e-05
1.480000000000000000e+02,8.247064825237558239e+01,3.823912214394419723e-02,2.742974228776926537e+01,-3.793890382006466666e+01,1.454906292985707617e-01,-1.741898745508694279e-01,4.615556194406493506e-02,1.685378577883351811e-02,5.829728410252399480e-08,1.215358490009260172e-05
1.490000000000000000e+02,1.333140559687305426e+01,7.620435313093673613e-02,1.239189760354349801e+00,-6.599019077102125763e+00,1.220106227128448378e-01,-7.318241017466828868e-01,3.742657449800206731e-02,2.095322782104343598e-02,6.623096660085216664e-08,1.255946119124093611e-05
1.500000000000000000e+02,2.171521662516741102e+01,1.757002352966263725e-02,2.937816107782342812e+01,-4.138303774670412594e+01,1.989709004253607527e-01,-1.612387019478324968e+00,3.996399599850100626e-02,1.877819278481918097e-02,8.171756407476447240e-08,9.830795547503261248e-06
1.510000000000000000e+02,1.292939020805117707e+02,3.697636187578656058e-02,-3.758453743642938605e+00,-3.534716734886158207e+01,1.625932373320846946e-01,-2.340584326404719917e-01,4.949824160798445283e-02,2.135027489471483242e-02,8.768099727226809192e-08,1.707891338069154386e-05
1.520000000000000000e+02,-3.706960017163094534e+01,1.716147479008105908e-02,3.574929678112415843e+01,-5.812968330940955752e+01,1.706387185983642696e-01,-6.192660354106049869e-02,3.528942551108563142e-02,1.642978470703458649e-02,4.784924771732584228e-08,9.635303853320388725e-06
1.530000000000000000e+02,-2.045338409984994144e+01,4.067834964771328832e-02,5.239481202382169300e+00,-1.885467863317100523e+01,1.409785316137967259e-01,-6.112603662489379808e-01,2.885786624935123348e-02,2.285169555246943998e-02,3.243161066983066055e-08,1.280331242046775747e-05
1.540000000000000000e+02,-4.672936230099850263e+01,2.952120905972667117e-02,2.420366108049252318e+01,5.733301819691353884e+00,5.422857295030704405e-02,-4.896593250789822993e-01,3.358245667343747604e-02,1.344126521070948023e-02,5.181925202577161593e-08,1.082651886517338399e-05
1.550000000000000000e+02,-3.624617741676576088e+01,4.512173264864097200e-02,2.189000027368940948e+01,-4.820437610431114450e+01,1.595977693354634352e-01,-1.056083739274960021e-01,3.870878538278594433e-02,1.685678876143375041e-02,4.318772642853110853e-08,1.598356600772276622e-05
1.560000000000000000e+02,-1.071527653175120776e+02,2.246229941924125784e-02,1.822775412312935117e+01,-5.250197301973773278e+01,1.800136062443513929e-01,-5.549826412217335747e-01,3.202966421121442725e-02,1.537878107840463977e-02,3.323624556691235810e-08,1.735266217117605156e-05
1.570000000000000000e+02,3.252298500929876468e+01,4.713374709475878083e-02,3.889264943264568331e+01,-3.452531451640611238e+01,2.028832841048356928e-01,-2.014408553834583948e+00,2.709977299362850353e-02,1.513072378681179150e-02,4.704034846639485780e-08,7.391584660858601227e-06
1.580000000000000000e+02,6.151591215561104775e+01,2.962211617879288716e-02,2.558602672332455086e+00,-4.471907155501876119e+00,1.290488630182968777e-01,-1.121884156492109152e+00,3.120808693872810860e-02,1.380514825998559181e-02,3.497363015449344999e-08,1.551383504881983778e-05
1.590000000000000000e+02,-1.568622804906682688e+01,1.579567779676053357e-02,1.617759201863457008e+00,-3.267773486646543546e+00,1.283555445075705292e-01,-1.091118622701864993e+00,3.333940724860672694e-02,1.464528398317984335e-02,3.266029578462215088e-08,1.527634962232961649e-05
1.600000000000000000e+02,-4.581774830904947748e+00,2.246880426401552319e-02,2.149815585546645735e+01,-9.440357064834684309e+01,2.445388979371514726e-01,-2.334306630700568874e-01,2.391560096462364352e-02,1.506730681655948575e-02,2.440240751600840151e-08,8.298798372323356185e-06
1.610000000000000000e+02,2.222591844769367242e+01,2.831712178729724888e-02,2.535811041425134960e+01,8.841970979529239827e+00,5.439515183818421223e-02,-6.007233294763493214e-01,3.650556537389654937e-02,1.550407463778515765e-02,5.752856569954708291e-08,1.026402980472641928e-05
